instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season,weathersit,day_type,usage_category
8889,2012-01-11,1,1,1,5,0,3,1,1,8.200000000000001,0.2121,80.0,8.9981,0,22,22,spring,Clear Cloudy,Workday,Low Usage
8890,2012-01-11,1,1,1,6,0,3,1,1,8.200000000000001,0.2121,86.0,8.9981,2,72,74,spring,Clear Cloudy,Workday,Medium Usage
8891,2012-01-11,1,1,1,7,0,3,1,1,8.200000000000001,0.2121,80.0,8.9981,9,247,256,spring,Clear Cloudy,Workday,Medium Usage
8892,2012-01-11,1,1,1,8,0,3,1,1,8.200000000000001,0.2273,82.0,7.0015,11,488,499,spring,Clear Cloudy,Workday,High Usage
8893,2012-01-11,1,1,1,9,0,3,1,2,8.200000000000001,0.2121,86.0,8.9981,7,218,225,spring,Mist Cloudy,Workday,Medium Usage
8894,2012-01-11,1,1,1,10,0,3,1,2,9.84,0.2424,87.0,8.9981,13,84,97,spring,Mist Cloudy,Workday,Medium Usage
8895,2012-01-11,1,1,1,11,0,3,1,2,10.66,0.2879,87.0,6.0032,9,90,99,spring,Mist Cloudy,Workday,Medium Usage
8896,2012-01-11,1,1,1,12,0,3,1,3,12.299999999999999,0.3333,81.0,0.0,4,51,55,spring,Light Rain/Snow,Workday,Medium Usage
8897,2012-01-11,1,1,1,13,0,3,1,3,13.120000000000001,0.3485,76.0,0.0,8,57,65,spring,Light Rain/Snow,Workday,Medium Usage
8898,2012-01-11,1,1,1,14,0,3,1,3,13.120000000000001,0.3333,81.0,7.0015,3,70,73,spring,Light Rain/Snow,Workday,Medium Usage
8899,2012-01-11,1,1,1,15,0,3,1,2,13.940000000000001,0.3485,87.0,6.0032,6,73,79,spring,Mist Cloudy,Workday,Medium Usage
8900,2012-01-11,1,1,1,16,0,3,1,2,13.940000000000001,0.3182,87.0,16.997899999999998,6,112,118,spring,Mist Cloudy,Workday,Medium Usage
8901,2012-01-11,1,1,1,17,0,3,1,3,13.940000000000001,0.3182,87.0,15.001299999999999,6,128,134,spring,Light Rain/Snow,Workday,Medium Usage
8902,2012-01-11,1,1,1,18,0,3,1,3,13.940000000000001,0.3333,87.0,12.998000000000001,2,96,98,spring,Light Rain/Snow,Workday,Medium Usage
8903,2012-01-11,1,1,1,19,0,3,1,3,13.120000000000001,0.303,93.0,15.001299999999999,1,92,93,spring,Light Rain/Snow,Workday,Medium Usage
8904,2012-01-11,1,1,1,20,0,3,1,3,13.120000000000001,0.3182,93.0,11.0014,2,55,57,spring,Light Rain/Snow,Workday,Medium Usage
8905,2012-01-11,1,1,1,21,0,3,1,3,13.940000000000001,0.3182,87.0,15.001299999999999,0,29,29,spring,Light Rain/Snow,Workday,Low Usage
8906,2012-01-11,1,1,1,22,0,3,1,3,13.940000000000001,0.3333,87.0,12.998000000000001,0,49,49,spring,Light Rain/Snow,Workday,Medium Usage
8907,2012-01-11,1,1,1,23,0,3,1,3,13.940000000000001,0.3182,87.0,15.001299999999999,0,9,9,spring,Light Rain/Snow,Workday,Low Usage
8908,2012-01-12,1,1,1,0,0,4,1,3,13.940000000000001,0.3333,93.0,12.998000000000001,0,3,3,spring,Light Rain/Snow,Workday,Low Usage
8909,2012-01-12,1,1,1,1,0,4,1,3,14.76,0.3485,93.0,12.998000000000001,0,3,3,spring,Light Rain/Snow,Workday,Low Usage
8910,2012-01-12,1,1,1,2,0,4,1,3,14.76,0.3485,93.0,16.997899999999998,1,1,2,spring,Light Rain/Snow,Workday,Low Usage
8911,2012-01-12,1,1,1,3,0,4,1,3,14.76,0.3485,93.0,16.997899999999998,0,3,3,spring,Light Rain/Snow,Workday,Low Usage
8912,2012-01-12,1,1,1,4,0,4,1,3,14.76,0.3485,93.0,12.998000000000001,0,2,2,spring,Light Rain/Snow,Workday,Low Usage
8913,2012-01-12,1,1,1,5,0,4,1,3,13.940000000000001,0.3485,93.0,6.0032,0,16,16,spring,Light Rain/Snow,Workday,Low Usage
8914,2012-01-12,1,1,1,6,0,4,1,3,14.76,0.3485,93.0,8.9981,1,88,89,spring,Light Rain/Snow,Workday,Medium Usage
8915,2012-01-12,1,1,1,7,0,4,1,2,13.940000000000001,0.3182,87.0,19.0012,2,218,220,spring,Mist Cloudy,Workday,Medium Usage
8916,2012-01-12,1,1,1,8,0,4,1,1,13.120000000000001,0.3182,81.0,12.998000000000001,11,497,508,spring,Clear Cloudy,Workday,High Usage
8917,2012-01-12,1,1,1,9,0,4,1,1,13.120000000000001,0.3333,81.0,7.0015,10,220,230,spring,Clear Cloudy,Workday,Medium Usage
8918,2012-01-12,1,1,1,10,0,4,1,1,13.940000000000001,0.3485,81.0,7.0015,6,84,90,spring,Clear Cloudy,Workday,Medium Usage
8919,2012-01-12,1,1,1,11,0,4,1,2,13.940000000000001,0.3485,81.0,7.0015,18,101,119,spring,Mist Cloudy,Workday,Medium Usage
8920,2012-01-12,1,1,1,12,0,4,1,2,13.940000000000001,0.3485,81.0,7.0015,14,130,144,spring,Mist Cloudy,Workday,Medium Usage
8921,2012-01-12,1,1,1,13,0,4,1,1,17.22,0.4242,77.0,11.0014,13,170,183,spring,Clear Cloudy,Workday,Medium Usage
8922,2012-01-12,1,1,1,14,0,4,1,1,17.22,0.4242,77.0,11.0014,24,132,156,spring,Clear Cloudy,Workday,Medium Usage
8923,2012-01-12,1,1,1,15,0,4,1,1,18.04,0.4394,72.0,8.9981,32,156,188,spring,Clear Cloudy,Workday,Medium Usage
8924,2012-01-12,1,1,1,16,0,4,1,1,18.86,0.4545,67.0,12.998000000000001,33,248,281,spring,Clear Cloudy,Workday,Medium Usage
8925,2012-01-12,1,1,1,17,0,4,1,1,18.86,0.4545,63.0,11.0014,23,472,495,spring,Clear Cloudy,Workday,High Usage
8926,2012-01-12,1,1,1,18,0,4,1,1,18.04,0.4394,67.0,12.998000000000001,22,399,421,spring,Clear Cloudy,Workday,High Usage
8927,2012-01-12,1,1,1,19,0,4,1,2,17.22,0.4242,71.0,11.0014,17,313,330,spring,Mist Cloudy,Workday,High Usage
8928,2012-01-12,1,1,1,20,0,4,1,2,17.22,0.4242,71.0,12.998000000000001,11,229,240,spring,Mist Cloudy,Workday,Medium Usage
8929,2012-01-12,1,1,1,21,0,4,1,1,18.04,0.4394,67.0,8.9981,12,162,174,spring,Clear Cloudy,Workday,Medium Usage
8930,2012-01-12,1,1,1,22,0,4,1,1,15.58,0.3939,76.0,19.999499999999998,12,121,133,spring,Clear Cloudy,Workday,Medium Usage
8931,2012-01-12,1,1,1,23,0,4,1,1,16.400000000000002,0.4091,76.0,22.0028,7,60,67,spring,Clear Cloudy,Workday,Medium Usage
8932,2012-01-13,1,1,1,0,0,5,1,2,16.400000000000002,0.4091,71.0,19.0012,4,38,42,spring,Mist Cloudy,Workday,Medium Usage
8933,2012-01-13,1,1,1,1,0,5,1,2,15.58,0.3939,76.0,19.999499999999998,0,12,12,spring,Mist Cloudy,Workday,Low Usage
8934,2012-01-13,1,1,1,2,0,5,1,1,16.400000000000002,0.4091,76.0,23.9994,1,13,14,spring,Clear Cloudy,Workday,Low Usage
8935,2012-01-13,1,1,1,3,0,5,1,1,14.76,0.3333,87.0,16.997899999999998,3,4,7,spring,Clear Cloudy,Workday,Low Usage
8936,2012-01-13,1,1,1,4,0,5,1,3,13.120000000000001,0.2879,70.0,32.9975,1,2,3,spring,Light Rain/Snow,Workday,Low Usage
8937,2012-01-13,1,1,1,5,0,5,1,2,12.299999999999999,0.2424,70.0,36.9974,0,21,21,spring,Mist Cloudy,Workday,Low Usage
8938,2012-01-13,1,1,1,6,0,5,1,2,10.66,0.2576,75.0,15.001299999999999,2,71,73,spring,Mist Cloudy,Workday,Medium Usage
8939,2012-01-13,1,1,1,7,0,5,1,1,10.66,0.2576,60.0,15.001299999999999,3,174,177,spring,Clear Cloudy,Workday,Medium Usage
8940,2012-01-13,1,1,1,8,0,5,1,1,9.84,0.2121,52.0,23.9994,11,408,419,spring,Clear Cloudy,Workday,High Usage
8941,2012-01-13,1,1,1,9,0,5,1,1,9.02,0.197,47.0,26.0027,10,204,214,spring,Clear Cloudy,Workday,Medium Usage
8942,2012-01-13,1,1,1,10,0,5,1,1,9.84,0.197,44.0,30.002599999999997,2,101,103,spring,Clear Cloudy,Workday,Medium Usage
8943,2012-01-13,1,1,1,11,0,5,1,1,9.84,0.1818,38.0,40.9973,12,102,114,spring,Clear Cloudy,Workday,Medium Usage
8944,2012-01-13,1,1,1,12,0,5,1,1,9.84,0.197,38.0,32.9975,14,140,154,spring,Clear Cloudy,Workday,Medium Usage
8945,2012-01-13,1,1,1,13,0,5,1,1,10.66,0.2121,33.0,35.0008,14,140,154,spring,Clear Cloudy,Workday,Medium Usage
8946,2012-01-13,1,1,1,14,0,5,1,1,10.66,0.2121,33.0,36.9974,10,119,129,spring,Clear Cloudy,Workday,Medium Usage
8947,2012-01-13,1,1,1,15,0,5,1,1,10.66,0.2121,33.0,39.000699999999995,15,123,138,spring,Clear Cloudy,Workday,Medium Usage
8948,2012-01-13,1,1,1,16,0,5,1,1,11.48,0.2424,30.0,31.0009,18,215,233,spring,Clear Cloudy,Workday,Medium Usage
8949,2012-01-13,1,1,1,17,0,5,1,1,11.48,0.2424,33.0,27.999299999999998,15,317,332,spring,Clear Cloudy,Workday,High Usage
8950,2012-01-13,1,1,1,18,0,5,1,1,10.66,0.2273,38.0,19.999499999999998,7,294,301,spring,Clear Cloudy,Workday,High Usage
8951,2012-01-13,1,1,1,19,0,5,1,1,10.66,0.2424,38.0,19.0012,7,199,206,spring,Clear Cloudy,Workday,Medium Usage
8952,2012-01-13,1,1,1,20,0,5,1,1,9.84,0.2424,41.0,11.0014,6,130,136,spring,Clear Cloudy,Workday,Medium Usage
8953,2012-01-13,1,1,1,21,0,5,1,1,9.84,0.2121,41.0,19.0012,7,95,102,spring,Clear Cloudy,Workday,Medium Usage
8954,2012-01-13,1,1,1,22,0,5,1,1,8.200000000000001,0.1818,47.0,22.0028,7,58,65,spring,Clear Cloudy,Workday,Medium Usage
8955,2012-01-13,1,1,1,23,0,5,1,1,7.38,0.1818,47.0,12.998000000000001,5,60,65,spring,Clear Cloudy,Workday,Medium Usage
8956,2012-01-14,1,1,1,0,0,6,0,1,6.5600000000000005,0.1818,47.0,7.0015,2,42,44,spring,Clear Cloudy,Weekend,Medium Usage
8957,2012-01-14,1,1,1,1,0,6,0,1,6.5600000000000005,0.1515,47.0,12.998000000000001,6,44,50,spring,Clear Cloudy,Weekend,Medium Usage
8958,2012-01-14,1,1,1,2,0,6,0,1,6.5600000000000005,0.1667,47.0,11.0014,6,32,38,spring,Clear Cloudy,Weekend,Low Usage
8959,2012-01-14,1,1,1,3,0,6,0,1,5.74,0.1667,54.0,7.0015,6,14,20,spring,Clear Cloudy,Weekend,Low Usage
8960,2012-01-14,1,1,1,4,0,6,0,1,5.74,0.1515,50.0,8.9981,0,3,3,spring,Clear Cloudy,Weekend,Low Usage
8961,2012-01-14,1,1,1,5,0,6,0,1,5.74,0.1515,50.0,8.9981,0,4,4,spring,Clear Cloudy,Weekend,Low Usage
8962,2012-01-14,1,1,1,6,0,6,0,1,5.74,0.1515,50.0,0.0,0,5,5,spring,Clear Cloudy,Weekend,Low Usage
8963,2012-01-14,1,1,1,7,0,6,0,1,5.74,0.1515,50.0,8.9981,0,24,24,spring,Clear Cloudy,Weekend,Low Usage
8964,2012-01-14,1,1,1,8,0,6,0,1,4.92,0.1515,54.0,7.0015,3,89,92,spring,Clear Cloudy,Weekend,Medium Usage
8965,2012-01-14,1,1,1,9,0,6,0,1,5.74,0.1667,50.0,7.0015,3,78,81,spring,Clear Cloudy,Weekend,Medium Usage
8966,2012-01-14,1,1,1,10,0,6,0,1,6.5600000000000005,0.2273,47.0,0.0,14,135,149,spring,Clear Cloudy,Weekend,Medium Usage
8967,2012-01-14,1,1,1,11,0,6,0,1,8.200000000000001,0.197,40.0,12.998000000000001,28,150,178,spring,Clear Cloudy,Weekend,Medium Usage
8968,2012-01-14,1,1,1,12,0,6,0,1,9.02,0.2121,41.0,16.997899999999998,30,189,219,spring,Clear Cloudy,Weekend,Medium Usage
8969,2012-01-14,1,1,1,13,0,6,0,1,9.02,0.2121,44.0,19.0012,38,182,220,spring,Clear Cloudy,Weekend,Medium Usage
8970,2012-01-14,1,1,1,14,0,6,0,1,9.84,0.2121,41.0,19.999499999999998,52,179,231,spring,Clear Cloudy,Weekend,Medium Usage
8971,2012-01-14,1,1,1,15,0,6,0,1,9.84,0.2121,38.0,19.999499999999998,49,177,226,spring,Clear Cloudy,Weekend,Medium Usage
8972,2012-01-14,1,1,1,16,0,6,0,1,9.84,0.2273,38.0,15.001299999999999,28,178,206,spring,Clear Cloudy,Weekend,Medium Usage
8973,2012-01-14,1,1,1,17,0,6,0,1,9.84,0.2273,41.0,16.997899999999998,15,129,144,spring,Clear Cloudy,Weekend,Medium Usage
8974,2012-01-14,1,1,1,18,0,6,0,1,9.02,0.2273,41.0,12.998000000000001,21,122,143,spring,Clear Cloudy,Weekend,Medium Usage
8975,2012-01-14,1,1,1,19,0,6,0,1,8.200000000000001,0.197,47.0,15.001299999999999,12,90,102,spring,Clear Cloudy,Weekend,Medium Usage
8976,2012-01-14,1,1,1,20,0,6,0,1,8.200000000000001,0.197,44.0,16.997899999999998,8,95,103,spring,Clear Cloudy,Weekend,Medium Usage
8977,2012-01-14,1,1,1,21,0,6,0,1,7.38,0.1667,43.0,16.997899999999998,3,66,69,spring,Clear Cloudy,Weekend,Medium Usage
8978,2012-01-14,1,1,1,22,0,6,0,1,6.5600000000000005,0.1364,47.0,23.9994,4,62,66,spring,Clear Cloudy,Weekend,Medium Usage
8979,2012-01-14,1,1,1,23,0,6,0,1,6.5600000000000005,0.1515,47.0,15.001299999999999,5,71,76,spring,Clear Cloudy,Weekend,Medium Usage
8980,2012-01-15,1,1,1,0,0,0,0,1,6.5600000000000005,0.1364,47.0,22.0028,9,50,59,spring,Clear Cloudy,Weekend,Medium Usage
8981,2012-01-15,1,1,1,1,0,0,0,2,6.5600000000000005,0.1364,47.0,19.999499999999998,2,40,42,spring,Mist Cloudy,Weekend,Medium Usage
8982,2012-01-15,1,1,1,2,0,0,0,2,6.5600000000000005,0.1364,47.0,19.0012,5,38,43,spring,Mist Cloudy,Weekend,Medium Usage
8983,2012-01-15,1,1,1,3,0,0,0,2,6.5600000000000005,0.1364,48.0,26.0027,1,24,25,spring,Mist Cloudy,Weekend,Low Usage
8984,2012-01-15,1,1,1,4,0,0,0,2,6.5600000000000005,0.1364,47.0,26.0027,1,5,6,spring,Mist Cloudy,Weekend,Low Usage
8985,2012-01-15,1,1,1,5,0,0,0,2,6.5600000000000005,0.1364,47.0,22.0028,0,5,5,spring,Mist Cloudy,Weekend,Low Usage
8986,2012-01-15,1,1,1,6,0,0,0,2,5.74,0.1212,50.0,19.0012,1,7,8,spring,Mist Cloudy,Weekend,Low Usage
8987,2012-01-15,1,1,1,7,0,0,0,1,4.92,0.1212,54.0,19.0012,3,14,17,spring,Clear Cloudy,Weekend,Low Usage
8988,2012-01-15,1,1,1,8,0,0,0,1,4.92,0.1212,54.0,15.001299999999999,2,34,36,spring,Clear Cloudy,Weekend,Low Usage
8989,2012-01-15,1,1,1,9,0,0,0,1,4.92,0.1364,54.0,12.998000000000001,10,80,90,spring,Clear Cloudy,Weekend,Medium Usage
8990,2012-01-15,1,1,1,10,0,0,0,1,5.74,0.1212,54.0,19.0012,11,115,126,spring,Clear Cloudy,Weekend,Medium Usage
8991,2012-01-15,1,1,1,11,0,0,0,1,6.5600000000000005,0.1515,47.0,15.001299999999999,21,144,165,spring,Clear Cloudy,Weekend,Medium Usage
8992,2012-01-15,1,1,1,12,0,0,0,1,7.38,0.1667,40.0,19.999499999999998,42,192,234,spring,Clear Cloudy,Weekend,Medium Usage
8993,2012-01-15,1,1,1,13,0,0,0,1,8.200000000000001,0.1818,34.0,19.0012,40,184,224,spring,Clear Cloudy,Weekend,Medium Usage
8994,2012-01-15,1,1,1,14,0,0,0,1,8.200000000000001,0.1818,32.0,23.9994,25,163,188,spring,Clear Cloudy,Weekend,Medium Usage
8995,2012-01-15,1,1,1,15,0,0,0,1,9.02,0.2273,27.0,12.998000000000001,33,173,206,spring,Clear Cloudy,Weekend,Medium Usage
8996,2012-01-15,1,1,1,16,0,0,0,1,9.02,0.2121,28.999999999999996,19.999499999999998,31,174,205,spring,Clear Cloudy,Weekend,Medium Usage
8997,2012-01-15,1,1,1,17,0,0,0,1,9.02,0.2121,25.0,16.997899999999998,15,131,146,spring,Clear Cloudy,Weekend,Medium Usage
8998,2012-01-15,1,1,1,18,0,0,0,1,7.38,0.1818,28.999999999999996,15.001299999999999,7,113,120,spring,Clear Cloudy,Weekend,Medium Usage
8999,2012-01-15,1,1,1,19,0,0,0,1,6.5600000000000005,0.1667,37.0,11.0014,9,101,110,spring,Clear Cloudy,Weekend,Medium Usage
9000,2012-01-15,1,1,1,20,0,0,0,1,6.5600000000000005,0.1818,37.0,7.0015,10,85,95,spring,Clear Cloudy,Weekend,Medium Usage
9001,2012-01-15,1,1,1,21,0,0,0,1,6.5600000000000005,0.1667,40.0,11.0014,1,71,72,spring,Clear Cloudy,Weekend,Medium Usage
9002,2012-01-15,1,1,1,22,0,0,0,1,7.38,0.2121,37.0,6.0032,2,58,60,spring,Clear Cloudy,Weekend,Medium Usage
9003,2012-01-15,1,1,1,23,0,0,0,1,6.5600000000000005,0.197,43.0,6.0032,3,26,29,spring,Clear Cloudy,Weekend,Low Usage
9004,2012-01-16,1,1,1,0,1,1,0,1,5.74,0.1515,46.0,8.9981,2,23,25,spring,Clear Cloudy,Weekend,Low Usage
9005,2012-01-16,1,1,1,1,1,1,0,1,5.74,0.1667,43.0,7.0015,2,18,20,spring,Clear Cloudy,Weekend,Low Usage
9006,2012-01-16,1,1,1,2,1,1,0,1,5.74,0.2121,46.0,0.0,3,14,17,spring,Clear Cloudy,Weekend,Low Usage
9007,2012-01-16,1,1,1,3,1,1,0,1,4.92,0.197,50.0,0.0,0,3,3,spring,Clear Cloudy,Weekend,Low Usage
9008,2012-01-16,1,1,1,4,1,1,0,1,4.92,0.1515,57.99999999999999,7.0015,2,6,8,spring,Clear Cloudy,Weekend,Low Usage
9009,2012-01-16,1,1,1,5,1,1,0,1,4.92,0.1667,54.0,6.0032,1,5,6,spring,Clear Cloudy,Weekend,Low Usage
9010,2012-01-16,1,1,1,6,1,1,0,1,4.1000000000000005,0.1364,54.0,6.0032,0,13,13,spring,Clear Cloudy,Weekend,Low Usage
9011,2012-01-16,1,1,1,7,1,1,0,1,4.1000000000000005,0.1364,54.0,7.0015,5,28,33,spring,Clear Cloudy,Weekend,Low Usage
9012,2012-01-16,1,1,1,8,1,1,0,1,4.1000000000000005,0.1212,57.99999999999999,11.0014,3,75,78,spring,Clear Cloudy,Weekend,Medium Usage
9013,2012-01-16,1,1,1,9,1,1,0,1,4.1000000000000005,0.1212,57.99999999999999,11.0014,7,89,96,spring,Clear Cloudy,Weekend,Medium Usage
9014,2012-01-16,1,1,1,10,1,1,0,2,5.74,0.1364,59.0,12.998000000000001,19,107,126,spring,Mist Cloudy,Weekend,Medium Usage
9015,2012-01-16,1,1,1,11,1,1,0,1,6.5600000000000005,0.1515,59.0,16.997899999999998,21,158,179,spring,Clear Cloudy,Weekend,Medium Usage
9016,2012-01-16,1,1,1,12,1,1,0,1,8.200000000000001,0.1818,55.00000000000001,22.0028,20,165,185,spring,Clear Cloudy,Weekend,Medium Usage
9017,2012-01-16,1,1,1,13,1,1,0,2,9.84,0.197,41.0,27.999299999999998,26,202,228,spring,Mist Cloudy,Weekend,Medium Usage
9018,2012-01-16,1,1,1,14,1,1,0,1,9.84,0.2121,44.0,26.0027,23,158,181,spring,Clear Cloudy,Weekend,Medium Usage
9019,2012-01-16,1,1,1,15,1,1,0,1,10.66,0.2121,44.0,30.002599999999997,17,175,192,spring,Clear Cloudy,Weekend,Medium Usage
9020,2012-01-16,1,1,1,16,1,1,0,1,10.66,0.2273,44.0,23.9994,22,158,180,spring,Clear Cloudy,Weekend,Medium Usage
9021,2012-01-16,1,1,1,17,1,1,0,1,10.66,0.2273,48.0,22.0028,19,174,193,spring,Clear Cloudy,Weekend,Medium Usage
9022,2012-01-16,1,1,1,18,1,1,0,1,10.66,0.2273,52.0,22.0028,6,175,181,spring,Clear Cloudy,Weekend,Medium Usage
9023,2012-01-16,1,1,1,19,1,1,0,1,10.66,0.2424,56.00000000000001,19.0012,10,134,144,spring,Clear Cloudy,Weekend,Medium Usage
9024,2012-01-16,1,1,1,20,1,1,0,1,10.66,0.2424,60.0,19.0012,2,88,90,spring,Clear Cloudy,Weekend,Medium Usage
9025,2012-01-16,1,1,1,21,1,1,0,1,11.48,0.2576,52.0,22.0028,3,46,49,spring,Clear Cloudy,Weekend,Medium Usage
9026,2012-01-16,1,1,1,22,1,1,0,2,12.299999999999999,0.2727,49.0,23.9994,4,39,43,spring,Mist Cloudy,Weekend,Medium Usage
9027,2012-01-16,1,1,1,23,1,1,0,3,10.66,0.2273,70.0,19.999499999999998,0,28,28,spring,Light Rain/Snow,Weekend,Low Usage
9028,2012-01-17,1,1,1,0,0,2,1,2,10.66,0.2273,70.0,22.0028,0,12,12,spring,Mist Cloudy,Workday,Low Usage
9029,2012-01-17,1,1,1,1,0,2,1,2,11.48,0.2576,65.0,23.9994,0,2,2,spring,Mist Cloudy,Workday,Low Usage
9030,2012-01-17,1,1,1,2,0,2,1,3,11.48,0.2727,75.0,16.997899999999998,0,12,12,spring,Light Rain/Snow,Workday,Low Usage
9031,2012-01-17,1,1,1,4,0,2,1,3,13.120000000000001,0.303,66.0,22.0028,0,2,2,spring,Light Rain/Snow,Workday,Low Usage
9032,2012-01-17,1,1,1,5,0,2,1,3,13.120000000000001,0.303,66.0,22.0028,0,13,13,spring,Light Rain/Snow,Workday,Low Usage
9033,2012-01-17,1,1,1,6,0,2,1,3,12.299999999999999,0.2879,75.0,16.997899999999998,0,57,57,spring,Light Rain/Snow,Workday,Medium Usage
9034,2012-01-17,1,1,1,7,0,2,1,3,12.299999999999999,0.2879,81.0,15.001299999999999,5,121,126,spring,Light Rain/Snow,Workday,Medium Usage
9035,2012-01-17,1,1,1,8,0,2,1,3,12.299999999999999,0.2879,81.0,19.0012,3,90,93,spring,Light Rain/Snow,Workday,Medium Usage
9036,2012-01-17,1,1,1,9,0,2,1,3,13.120000000000001,0.303,81.0,16.997899999999998,7,61,68,spring,Light Rain/Snow,Workday,Medium Usage
9037,2012-01-17,1,1,1,10,0,2,1,3,12.299999999999999,0.2879,87.0,16.997899999999998,1,61,62,spring,Light Rain/Snow,Workday,Medium Usage
9038,2012-01-17,1,1,1,11,0,2,1,2,13.940000000000001,0.3485,87.0,7.0015,2,73,75,spring,Mist Cloudy,Workday,Medium Usage
9039,2012-01-17,1,1,1,12,0,2,1,2,13.120000000000001,0.303,87.0,19.0012,3,83,86,spring,Mist Cloudy,Workday,Medium Usage
9040,2012-01-17,1,1,1,13,0,2,1,2,15.58,0.3939,76.0,22.0028,8,95,103,spring,Mist Cloudy,Workday,Medium Usage
9041,2012-01-17,1,1,1,14,0,2,1,1,18.04,0.4394,62.0,32.9975,12,120,132,spring,Clear Cloudy,Workday,Medium Usage
9042,2012-01-17,1,1,1,15,0,2,1,1,18.04,0.4394,62.0,32.9975,6,123,129,spring,Clear Cloudy,Workday,Medium Usage
9043,2012-01-17,1,1,1,16,0,2,1,1,18.86,0.4545,63.0,36.9974,14,205,219,spring,Clear Cloudy,Workday,Medium Usage
9044,2012-01-17,1,1,1,17,0,2,1,1,18.86,0.4545,63.0,30.002599999999997,20,442,462,spring,Clear Cloudy,Workday,High Usage
9045,2012-01-17,1,1,1,18,0,2,1,1,18.86,0.4545,63.0,30.002599999999997,12,451,463,spring,Clear Cloudy,Workday,High Usage
9046,2012-01-17,1,1,1,19,0,2,1,1,18.86,0.4545,63.0,27.999299999999998,11,297,308,spring,Clear Cloudy,Workday,High Usage
9047,2012-01-17,1,1,1,20,0,2,1,1,18.86,0.4545,63.0,23.9994,11,169,180,spring,Clear Cloudy,Workday,Medium Usage
9048,2012-01-17,1,1,1,21,0,2,1,1,18.86,0.4545,67.0,31.0009,6,174,180,spring,Clear Cloudy,Workday,Medium Usage
9049,2012-01-17,1,1,1,22,0,2,1,1,18.86,0.4545,72.0,26.0027,5,85,90,spring,Clear Cloudy,Workday,Medium Usage
9050,2012-01-17,1,1,1,23,0,2,1,1,18.86,0.4545,72.0,26.0027,1,60,61,spring,Clear Cloudy,Workday,Medium Usage
9051,2012-01-18,1,1,1,0,0,3,1,2,18.86,0.4545,77.0,22.0028,3,14,17,spring,Mist Cloudy,Workday,Low Usage
9052,2012-01-18,1,1,1,1,0,3,1,2,18.86,0.4545,77.0,22.0028,0,10,10,spring,Mist Cloudy,Workday,Low Usage
9053,2012-01-18,1,1,1,2,0,3,1,2,18.04,0.4394,51.0,32.9975,1,1,2,spring,Mist Cloudy,Workday,Low Usage
9054,2012-01-18,1,1,1,3,0,3,1,2,18.04,0.4394,51.0,32.9975,1,3,4,spring,Mist Cloudy,Workday,Low Usage
9055,2012-01-18,1,1,1,4,0,3,1,1,13.940000000000001,0.2879,46.0,35.0008,0,1,1,spring,Clear Cloudy,Workday,Low Usage
9056,2012-01-18,1,1,1,5,0,3,1,1,13.940000000000001,0.2879,46.0,35.0008,0,29,29,spring,Clear Cloudy,Workday,Low Usage
9057,2012-01-18,1,1,1,6,0,3,1,1,13.940000000000001,0.2879,36.0,35.0008,0,88,88,spring,Clear Cloudy,Workday,Medium Usage
9058,2012-01-18,1,1,1,7,0,3,1,1,13.120000000000001,0.2879,42.0,23.9994,1,262,263,spring,Clear Cloudy,Workday,Medium Usage
9059,2012-01-18,1,1,1,8,0,3,1,1,12.299999999999999,0.2727,52.0,27.999299999999998,15,474,489,spring,Clear Cloudy,Workday,High Usage
9060,2012-01-18,1,1,1,9,0,3,1,1,11.48,0.2576,52.0,22.0028,6,196,202,spring,Clear Cloudy,Workday,Medium Usage
9061,2012-01-18,1,1,1,10,0,3,1,1,12.299999999999999,0.2727,42.0,31.0009,5,88,93,spring,Clear Cloudy,Workday,Medium Usage
9062,2012-01-18,1,1,1,11,0,3,1,1,12.299999999999999,0.2727,42.0,26.0027,4,110,114,spring,Clear Cloudy,Workday,Medium Usage
9063,2012-01-18,1,1,1,12,0,3,1,1,12.299999999999999,0.2576,39.0,32.9975,6,155,161,spring,Clear Cloudy,Workday,Medium Usage
9064,2012-01-18,1,1,1,13,0,3,1,1,12.299999999999999,0.2727,42.0,31.0009,6,124,130,spring,Clear Cloudy,Workday,Medium Usage
9065,2012-01-18,1,1,1,14,0,3,1,1,12.299999999999999,0.2727,33.0,26.0027,7,98,105,spring,Clear Cloudy,Workday,Medium Usage
9066,2012-01-18,1,1,1,15,0,3,1,1,12.299999999999999,0.2576,33.0,35.0008,8,122,130,spring,Clear Cloudy,Workday,Medium Usage
9067,2012-01-18,1,1,1,16,0,3,1,1,11.48,0.2273,30.0,35.0008,13,163,176,spring,Clear Cloudy,Workday,Medium Usage
9068,2012-01-18,1,1,1,17,0,3,1,1,10.66,0.2121,33.0,30.002599999999997,8,338,346,spring,Clear Cloudy,Workday,High Usage
9069,2012-01-18,1,1,1,18,0,3,1,1,9.84,0.2121,32.0,23.9994,8,347,355,spring,Clear Cloudy,Workday,High Usage
9070,2012-01-18,1,1,1,19,0,3,1,1,9.02,0.197,37.0,26.0027,5,251,256,spring,Clear Cloudy,Workday,Medium Usage
